ID,Zone,Row,Col,Volts,Deg.,Depth,Side,Eval,Channel,Location,Extent
125,A,2,35.0,1.42,3.0,11.47,In,PIT,D180,TSP9+0.322m,0.02
126,A,2,36.0,0.9,3.0,11.24,In,PIT,D180,TSP5+0.199m,0.02
127,A,2,37.0,0.94,7.0,20.33,In,PIT,D180,TSP4+0.450m,0.04
128,A,2,38.0,0.93,9.0,24.67,In,PIT,D180,TSP11+0.304m,0.01
129,A,2,39.0,0.7,4.0,13.43,In,PIT,D180,TSP1+0.639m,0.02
130,A,2,41.0,3.33,14.0,36.82,In,PIT,D180,TSP11+0.323m,0.02
131,A,2,42.0,0.84,4.0,12.45,In,PIT,D180,TSP5+0.290m,0.02
132,A,2,43.0,2.0,8.0,23.27,In,PIT,D180,TSP11+0.223m,0.01
133,A,2,44.0,1.46,10.0,27.22,In,PIT,D180,TSP11+0.190m,0.02
134,A,2,46.0,1.01,9.0,25.46,In,PIT,D180,TSP2+0.295m,0.02
135,A,2,47.0,0.95,8.0,23.66,In,PIT,D180,TSP11+0.319m,0.01
136,A,2,48.0,1.15,5.0,15.36,In,PIT,D180,TSP3+0.272m,0.03
137,A,2,50.0,0.75,14.0,36.78,In,PIT,D180,TSP11+0.217m,0.02
138,A,2,51.0,0.91,7.0,19.26,In,PIT,D180,TSP2+0.055m,0.02
139,A,2,52.0,1.09,14.0,37.34,In,PIT,D180,TSP11+0.292m,0.02
140,A,3,1.0,1.01,3.0,11.88,In,PIT,D180,TSP11+0.314m,0.01
141,A,3,2.0,1.33,4.0,12.84,In,PIT,D180,TSP11+0.307m,0.01
142,A,3,4.0,1.55,9.0,25.45,In,PIT,D180,TSP11+0.279m,0.01
143,A,3,5.0,1.34,10.0,27.68,In,PIT,D180,TSP11+0.268m,0.01
144,A,3,6.0,1.13,7.0,21.27,In,PIT,D180,TSP5+0.658m,0.03
145,A,3,7.0,1.06,7.0,21.81,In,PIT,D180,TSP11+0.352m,0.01
146,A,3,8.0,2.16,8.0,23.85,In,PIT,D180,TSP9+0.065m,0.01
147,A,3,9.0,0.93,6.0,19.88,In,PIT,D180,TSP11+0.347m,0.01
148,A,3,10.0,3.83,6.0,19.27,In,PIT,D180,TSP11+0.373m,0.03
149,A,3,11.0,2.14,11.0,29.71,In,PIT,D180,TSP10+0.354m,0.01
150,A,3,13.0,1.21,7.0,20.44,In,PIT,D180,TSP7+0.180m,0.03
151,A,3,15.0,2.14,4.0,13.39,In,PIT,D180,TSP11+0.080m,0.02
152,A,3,16.0,1.0,4.0,13.62,In,PIT,D180,TSP9+0.225m,0.03
153,A,3,17.0,0.99,8.0,24.70,In,PIT,D180,TSP11+0.330m,0.01
154,A,3,19.0,0.58,5.0,17.34,In,PIT,D180,TSP11+0.260m,0.02
155,A,3,20.0,1.96,11.0,30.39,In,PIT,D180,TSP11+0.313m,0.02
156,A,3,21.0,0.95,2.0,10.15,In,PIT,D180,TSP7+0.182m,0.01
157,A,3,23.0,1.13,4.0,14.03,In,PIT,D180,TSP11+0.341m,0.02
158,A,3,24.0,1.19,9.0,25.49,In,PIT,D180,TSP3+0.298m,0.03
159,A,3,25.0,0.88,11.0,31.72,In,PIT,D180,TSP11+0.307m,0.02
160,A,3,27.0,1.2,3.0,11.25,In,PIT,D180,TSP3+0.467m,0.03
161,A,3,28.0,0.92,9.0,25.43,In,PIT,D180,TSP11+0.337m,0.01
162,A,3,29.0,1.1,5.0,17.15,In,PIT,D180,TSP11+0.080m,0.01
163,A,3,30.0,2.43,3.0,11.98,In,PIT,D180,TSP1+0.523m,0.02
164,A,3,31.0,0.89,8.0,21.83,In,PIT,D180,TSP11+0.233m,0.01
165,A,3,32.0,1.21,4.0,13.98,In,PIT,D180,TSP11+0.426m,0.02
166,A,3,33.0,1.04,7.0,21.24,In,PIT,D180,TSP3+0.080m,0.02
167,A,3,36.0,1.14,7.0,19.23,In,PIT,D180,TSP11+0.227m,0.02
168,A,3,37.0,0.86,7.0,19.59,In,PIT,D180,TSP10+0.559m,0.02
169,A,3,38.0,0.97,9.0,25.93,In,PIT,D180,TSP10+0.241m,0.01
170,A,3,39.0,0.99,11.0,29.08,In,PIT,D180,TSP2+0.368m,0.05
171,A,3,40.0,1.53,12.0,31.49,In,PIT,D180,TSP11+0.227m,0.01
172,A,3,41.0,1.44,9.0,26.19,In,PIT,D180,TSP11+0.064m,0.01
173,A,3,42.0,1.1,7.0,21.24,In,PIT,D180,TSP11+0.113m,0.01
174,A,3,43.0,0.98,6.0,18.85,In,PIT,D180,TSP11+0.273m,0.01
175,A,3,44.0,0.92,7.0,20.14,In,PIT,D180,TSP2+0.381m,0.02
176,A,3,45.0,2.14,8.0,22.59,In,PIT,D180,TSP10+0.531m,0.02
177,A,3,47.0,0.67,9.0,25.47,In,PIT,D180,TSP6+0.071m,0.01
178,A,3,48.0,0.68,6.0,18.02,In,PIT,D180,TSP10+0.399m,0.02
179,A,3,49.0,1.38,9.0,24.85,In,PIT,D180,TSP11+0.250m,0.01
180,A,3,50.0,1.15,11.0,30.32,In,PIT,D180,TSP11+0.195m,0.02
181,A,3,52.0,1.42,9.0,25.99,In,PIT,D180,TSP1+0.639m,0.03
182,A,3,53.0,1.07,14.0,38.16,In,PIT,D180,TSP11+0.223m,0.02
183,A,4,1.0,0.99,10.0,27.77,In,PIT,D180,TSP11+0.320m,0.02
184,A,4,2.0,3.27,14.0,36.91,In,PIT,D180,TSP11+0.024m,0.02
185,A,4,3.0,1.13,12.0,32.80,In,PIT,D180,TSP11+0.298m,0.01
186,A,4,4.0,1.0,10.0,27.40,In,PIT,D180,TSP11+0.276m,0.01
187,A,4,5.0,0.91,8.0,24.38,In,PIT,D180,TSP11+0.264m,0.01
188,A,4,6.0,0.69,3.0,11.53,In,PIT,D180,TSP10+0.242m,0.02
189,A,4,7.0,1.03,9.0,25.09,In,PIT,D180,TSP11+0.138m,0.03
190,A,4,8.0,2.03,8.0,23.53,In,PIT,D180,TEO+0.536m,0.03
191,A,4,9.0,0.88,8.0,23.08,In,PIT,D180,TSP11+0.384m,0.02
192,A,4,11.0,0.95,6.0,18.58,In,PIT,D180,TSP10+0.108m,0.03
193,A,4,12.0,1.47,5.0,16.24,In,PIT,D180,TSP10+0.546m,0.01
194,A,4,15.0,2.07,3.0,12.66,In,PIT,D180,TSP8+0.045m,0.03
195,A,4,17.0,1.05,7.0,20.44,In,PIT,D180,TSP11+0.245m,0.01
196,A,4,18.0,0.95,5.0,16.58,In,PIT,D180,TSP5+0.523m,0.05
197,A,4,19.0,1.46,6.0,19.84,In,PIT,D180,TSP11+0.253m,0.01
198,A,4,20.0,0.97,6.0,19.34,In,PIT,D180,TSP11+0.120m,0.01
199,A,4,21.0,0.89,5.0,16.08,In,PIT,D180,TSP8+0.380m,0.02
200,A,4,23.0,0.77,10.0,28.87,In,PIT,D180,TSP11+0.336m,0.02
201,A,4,24.0,2.33,11.0,30.32,In,PIT,D180,TSP6+0.173m,0.01
202,A,4,25.0,2.19,9.0,26.46,In,PIT,D180,TSP3+0.245m,0.02
203,A,4,27.0,1.97,5.0,17.04,In,PIT,D180,TSP5+0.389m,0.08
204,A,4,28.0,1.08,6.0,19.13,In,PIT,D180,TSP10+0.240m,0.01
205,A,4,29.0,1.69,8.0,23.48,In,PIT,D180,TSP9+0.025m,0.03
206,A,4,30.0,1.72,7.0,20.12,In,PIT,D180,TSP9+0.498m,0.05
207,A,4,31.0,0.96,7.0,20.20,In,PIT,D180,TSP9+0.435m,0.02
208,A,4,32.0,0.85,7.0,20.74,In,PIT,D180,TSP6+0.175m,0.03
209,A,4,33.0,0.92,8.0,23.83,In,PIT,D180,TSP10+0.315m,0.01
210,A,4,34.0,1.34,10.0,26.50,In,PIT,D180,TSP11+0.390m,0.03
211,A,4,35.0,0.74,7.0,20.66,In,PIT,D180,TSP11+0.260m,0.02
212,A,4,36.0,0.73,12.0,32.72,In,PIT,D180,TSP11+0.238m,0.02
213,A,4,37.0,2.54,7.0,20.70,In,PIT,D180,TSP4+0.290m,0.06
214,A,4,38.0,0.74,9.0,25.54,In,PIT,D180,TSP11+0.202m,0.01
215,A,4,40.0,0.87,3.0,11.38,In,PIT,D180,TSP3+0.486m,0.04
216,A,4,41.0,1.51,12.0,32.98,In,PIT,D180,TSP11+0.278m,0.01
217,A,4,42.0,1.8,11.0,30.96,In,PIT,D180,TSP11+0.385m,0.02
218,A,4,44.0,1.34,9.0,24.50,In,PIT,D180,TSP11+0.452m,0.02
219,A,4,45.0,2.08,10.0,26.48,In,PIT,D180,TSP11+0.195m,0.03
220,A,4,46.0,1.39,7.0,21.02,In,PIT,D180,TSP10+0.707m,0.01
221,A,4,47.0,1.65,9.0,26.04,In,PIT,D180,TSP11+0.267m,0.02
222,A,4,48.0,1.25,5.0,14.69,In,PIT,D180,TSP11+0.329m,0.01
223,A,4,49.0,0.99,4.0,13.83,In,PIT,D180,TSP1+0.100m,0.04
224,A,4,50.0,1.52,13.0,33.74,In,PIT,D180,TSP11+0.335m,0.01
225,A,4,51.0,1.01,8.0,23.70,In,PIT,D180,TSP11+0.263m,0.01
226,A,4,53.0,1.44,9.0,24.74,In,PIT,D180,TSP2+0.292m,0.03
227,A,4,54.0,1.74,11.0,29.13,In,PIT,D180,TSP11+0.221m,0.01
228,A,5,1.0,1.11,8.0,24.47,In,PIT,D180,TSP11+0.295m,0.02
229,A,5,2.0,1.03,3.0,11.88,In,PIT,D180,TSP11+0.098m,0.01
230,A,5,3.0,1.28,6.0,18.94,In,PIT,D180,TSP8+0.126m,0.03
231,A,5,4.0,1.01,9.0,25.16,In,PIT,D180,TSP10+0.327m,0.02
232,A,5,5.0,1.33,9.0,26.65,In,PIT,D180,TSP11+0.293m,0.01
233,A,5,7.0,1.6,9.0,25.02,In,PIT,D180,TSP9+0.209m,0.04
234,A,5,8.0,1.41,3.0,12.68,In,PIT,D180,TSP10+0.318m,0.02
235,A,5,9.0,1.4,6.0,19.74,In,PIT,D180,TSP4+0.231m,0.01
236,A,5,10.0,1.25,7.0,20.33,In,PIT,D180,TSP4+0.272m,0.02
237,A,5,11.0,1.72,13.0,35.69,In,PIT,D180,TSP11+0.292m,0.02
238,A,5,14.0,1.83,5.0,17.22,In,PIT,D180,TSP10+0.092m,0.03
239,A,5,15.0,3.0,7.0,21.99,In,PIT,D180,TSP11+0.391m,0.02
240,A,5,16.0,0.97,12.0,31.92,In,PIT,D180,TSP8+0.486m,0.01
241,A,5,17.0,1.06,8.0,22.41,In,PIT,D180,TSP8+0.240m,0.02
242,A,5,19.0,1.22,9.0,24.89,In,PIT,D180,TSP11+0.323m,0.02
243,A,5,20.0,1.44,3.0,10.40,In,PIT,D180,TSP11+0.072m,0.01
244,A,5,21.0,1.36,5.0,15.16,In,PIT,D180,TSP5+0.240m,0.02
245,A,5,22.0,0.9,5.0,16.33,In,PIT,D180,TSP11+0.303m,0.02
246,A,5,25.0,0.85,7.0,20.45,In,PIT,D180,TSP9+0.642m,0.03
247,A,5,26.0,1.6,10.0,27.46,In,PIT,D180,TSP11+0.235m,0.01
248,A,5,27.0,1.53,5.0,17.35,In,PIT,D180,TSP11+0.255m,0.01
249,A,5,28.0,1.8,5.0,16.92,In,PIT,D180,TSP3+0.425m,0.03
250,A,5,29.0,1.26,9.0,25.15,In,PIT,D180,TSP10+0.372m,0.01
251,A,5,30.0,1.27,9.0,25.12,In,PIT,D180,TSP11+0.238m,0.02
252,A,5,31.0,0.7,6.0,17.65,In,PIT,D180,TSP2+0.118m,0.01
253,A,5,32.0,1.58,10.0,28.58,In,PIT,D180,TSP11+0.370m,0.03
254,A,5,33.0,1.8,9.0,26.22,In,PIT,D180,TSP6+0.156m,0.05
255,A,5,38.0,1.2,22.0,55.81,In,PIT,D180,TSP11+0.206m,0.01
256,A,5,39.0,0.68,9.0,24.72,In,PIT,D180,TSP11+0.134m,0.01
257,A,5,43.0,0.74,10.0,28.58,In,PIT,D180,TSP11+0.250m,0.01
258,A,5,44.0,2.14,12.0,32.46,In,PIT,D180,TSP11+0.075m,0.03
259,A,5,45.0,1.86,19.0,48.88,In,PIT,D180,TSP11+0.351m,0.01
260,A,5,49.0,1.56,6.0,18.66,In,PIT,D180,TSP2+0.343m,0.02
261,A,5,51.0,1.19,10.0,27.71,In,PIT,D180,TSP11+0.392m,0.02
262,A,5,52.0,0.78,12.0,31.58,In,PIT,D180,TSP9+0.360m,0.02
263,A,5,53.0,1.42,15.0,38.89,In,PIT,D180,TSP11+0.296m,0.01
264,A,6,1.0,0.94,7.0,21.50,In,PIT,D180,TSP11+0.288m,0.01
265,A,6,2.0,1.17,6.0,18.72,In,PIT,D180,TSP8+0.335m,0.02
266,A,6,3.0,1.24,7.0,21.51,In,PIT,D180,TSP8+0.428m,0.03
267,A,6,4.0,1.87,10.0,28.87,In,PIT,D180,TSP11+0.379m,0.05
268,A,6,5.0,2.41,11.0,30.51,In,PIT,D180,TSP11+0.372m,0.01
269,A,6,6.0,2.11,5.0,16.23,In,PIT,D180,TSP11+0.122m,0.02
270,A,6,7.0,1.4,8.0,22.44,In,PIT,D180,TSP11+0.269m,0.01
271,A,6,8.0,2.07,11.0,30.97,In,PIT,D180,TSP6+0.212m,0.01
272,A,6,10.0,1.55,9.0,25.47,In,PIT,D180,TSP3+0.133m,0.02
273,A,6,11.0,1.16,9.0,25.71,In,PIT,D180,TSP11+0.255m,0.01
274,A,6,13.0,1.06,4.0,13.37,In,PIT,D180,TSP10+0.228m,0.02
275,A,6,14.0,1.37,9.0,26.12,In,PIT,D180,TSP11+0.238m,0.02
276,A,6,15.0,1.1,4.0,14.31,In,PIT,D180,TSP11+0.097m,0.02
277,A,6,16.0,1.32,14.0,37.16,In,PIT,D180,TSP11+0.282m,0.01
278,A,6,17.0,0.88,8.0,23.94,In,PIT,D180,TSP5+0.638m,0.02
279,A,6,18.0,1.18,4.0,14.78,In,PIT,D180,TSP8+0.483m,0.02
280,A,6,20.0,0.86,3.0,12.08,In,PIT,D180,TSP7+0.242m,0.01
281,A,6,21.0,1.78,10.0,27.58,In,PIT,D180,TSP11+0.277m,0.01
282,A,6,23.0,2.42,5.0,16.21,In,PIT,D180,TSP1+0.511m,0.03
283,A,6,24.0,1.06,7.0,20.10,In,PIT,D180,TSP8+0.987m,0.04
284,A,6,27.0,0.91,8.0,23.74,In,PIT,D180,TSP11+0.316m,0.01
285,A,6,28.0,0.77,7.0,20.19,In,PIT,D180,TSP11+0.255m,0.01
286,A,6,29.0,1.26,7.0,21.77,In,PIT,D180,TSP7+0.240m,0.03
287,A,6,30.0,0.68,8.0,22.41,In,PIT,D180,TSP11+0.317m,0.01
288,A,6,33.0,1.42,3.0,11.48,In,PIT,D180,TSP8+0.414m,0.02
289,A,6,35.0,0.99,7.0,20.57,In,PIT,D180,TSP7+0.122m,0.03
290,A,6,36.0,0.83,8.0,21.82,In,PIT,D180,TSP10+0.174m,0.03
291,A,6,37.0,1.89,5.0,14.40,In,PIT,D180,TSP11+0.233m,0.01
292,A,6,38.0,3.53,12.0,31.87,In,PIT,D180,TSP11+0.280m,0.05
293,A,6,39.0,1.71,7.0,19.40,In,PIT,D180,TSP9+0.167m,0.04
294,A,6,40.0,1.11,8.0,22.58,In,PIT,D180,TSP7+0.095m,0.06
295,A,6,41.0,1.11,5.0,14.82,In,PIT,D180,TSP2+0.229m,0.02
296,A,6,43.0,1.06,10.0,27.96,In,PIT,D180,TSP11+0.256m,0.01
297,A,6,44.0,0.58,6.0,16.78,In,PIT,D180,TSP11+0.488m,0.01
298,A,6,45.0,1.19,7.0,20.93,In,PIT,D180,TSP5+0.472m,0.02
299,A,6,46.0,1.52,7.0,21.19,In,PIT,D180,TSP11+0.116m,0.02
300,A,6,50.0,1.38,6.0,17.72,In,PIT,D180,TSP11+0.411m,0.02
301,A,6,51.0,1.34,4.0,12.68,In,PIT,D180,TSP11+0.088m,0.02
302,A,6,53.0,1.4,6.0,18.02,In,PIT,D180,TSP9+0.105m,0.04
303,A,6,54.0,1.33,8.0,22.70,In,PIT,D180,TSP11+0.357m,0.01
304,A,7,1.0,0.82,7.0,20.66,In,PIT,D180,TSP5+0.314m,0.02
305,A,7,2.0,1.03,4.0,13.17,In,PIT,D180,TSP10+0.461m,0.02
306,A,7,3.0,0.88,7.0,20.55,In,PIT,D180,TSP7+0.127m,0.02
307,A,7,4.0,2.1,8.0,22.36,In,PIT,D180,TSP11+0.380m,0.03
308,A,7,5.0,1.33,7.0,21.87,In,PIT,D180,TSP6+0.118m,0.03
309,A,7,7.0,1.08,8.0,24.27,In,PIT,D180,TSP10+0.488m,0.02
310,A,7,8.0,2.09,4.0,13.96,In,PIT,D180,TSP11+0.311m,0.01
311,A,7,9.0,1.45,6.0,17.95,In,PIT,D180,TSP5+0.148m,0.03
312,A,7,10.0,1.66,9.0,25.64,In,PIT,D180,TSP11+0.203m,0.02
313,A,7,11.0,1.13,8.0,22.40,In,PIT,D180,TSP11+0.327m,0.01
314,A,7,13.0,3.06,3.0,12.01,In,PIT,D180,TSP10+0.324m,0.02
315,A,7,16.0,1.27,7.0,20.22,In,PIT,D180,TSP11+0.230m,0.01
316,A,7,17.0,1.23,8.0,23.54,In,PIT,D180,TSP11+0.289m,0.02
317,A,7,18.0,0.99,8.0,23.01,In,PIT,D180,TSP6+0.329m,0.01
318,A,7,21.0,0.92,7.0,21.70,In,PIT,D180,TSP11+0.699m,0.01
319,A,7,22.0,2.4,17.0,45.34,In,PIT,D180,TSP11+0.366m,0.02
320,A,7,25.0,1.98,6.0,17.66,In,PIT,D180,TSP3+0.422m,0.05
321,A,7,26.0,1.47,7.0,22.48,In,PIT,D180,TSP11+0.815m,0.02
322,A,7,27.0,1.22,3.0,12.61,In,PIT,D180,TSP4+0.374m,0.07
323,A,7,28.0,0.88,8.0,24.63,In,PIT,D180,TSP11+0.800m,0.03
324,A,7,29.0,4.71,8.0,25.27,In,PIT,D180,TSP11+1.225m,0.05
325,A,7,30.0,0.88,9.0,24.87,In,PIT,D180,TSP11+0.245m,0.01
326,A,7,31.0,0.85,7.0,21.05,In,PIT,D180,TSP11+0.317m,0.02
327,A,7,32.0,0.79,10.0,27.31,In,PIT,D180,TSP11+0.320m,0.02
328,A,7,33.0,2.97,5.0,15.63,In,PIT,D180,TSP10+0.546m,0.02
329,A,7,34.0,0.57,8.0,21.75,In,PIT,D180,TSP9+0.086m,0.03
330,A,7,35.0,2.48,9.0,24.39,In,PIT,D180,TSP11+0.212m,0.03
331,A,7,36.0,0.67,6.0,17.32,In,PIT,D180,TSP11+0.365m,0.02
332,A,7,37.0,0.9,5.0,15.64,In,PIT,D180,TSP1+0.186m,0.06
333,A,7,38.0,1.94,6.0,17.59,In,PIT,D180,TSP9+0.043m,0.01
334,A,7,39.0,0.99,5.0,16.08,In,PIT,D180,TSP11+0.230m,0.03
335,A,7,40.0,2.11,14.0,37.40,In,PIT,D180,TSP11+0.725m,0.04
336,A,7,42.0,1.22,7.0,20.38,In,PIT,D180,TSP8+0.049m,0.01
337,A,7,44.0,1.14,9.0,24.45,In,PIT,D180,TSP2+0.119m,0.02
338,A,7,45.0,0.98,10.0,26.78,In,PIT,D180,TSP11+0.256m,0.01
339,A,7,46.0,0.68,12.0,32.41,In,PIT,D180,TSP11+0.126m,0.02
340,A,7,48.0,0.77,4.0,13.14,In,PIT,D180,TSP2+0.260m,0.02
341,A,7,49.0,0.88,6.0,18.44,In,PIT,D180,TSP11+0.286m,0.01
342,A,7,53.0,0.86,6.0,17.44,In,PIT,D180,TSP11+0.252m,0.01
343,A,7,54.0,0.98,6.0,16.76,In,PIT,D180,TSP11+0.097m,0.03
344,A,7,55.0,2.58,4.0,14.16,In,PIT,D180,TSP11+0.193m,0.02
345,A,8,1.0,3.47,10.0,29.33,In,PIT,D180,TSP11+0.249m,0.01
346,A,8,2.0,0.9,3.0,12.67,In,PIT,D180,TSP5+0.578m,0.02
347,A,8,3.0,1.81,5.0,16.14,In,PIT,D180,TSP11+0.191m,0.02
348,A,8,4.0,0.71,5.0,16.77,In,PIT,D180,TSP11+0.355m,0.01
349,A,8,5.0,1.55,9.0,26.90,In,PIT,D180,TSP8+0.521m,0.01
350,A,8,6.0,0.69,7.0,20.99,In,PIT,D180,TSP7+0.283m,0.04
351,A,8,7.0,2.41,4.0,13.79,In,PIT,D180,TSP10+0.382m,0.03
352,A,8,8.0,1.08,6.0,18.45,In,PIT,D180,TSP5+0.537m,0.02
353,A,8,11.0,3.02,14.0,37.40,In,PIT,D180,TSP11+0.362m,0.01
354,A,8,13.0,3.81,5.0,16.08,In,PIT,D180,TSP11+0.313m,0.02
355,A,8,14.0,0.74,6.0,19.36,In,PIT,D180,TSP6+0.312m,0.03
356,A,8,16.0,1.42,6.0,19.35,In,PIT,D180,TSP9+0.746m,0.02
357,A,8,17.0,1.0,9.0,24.87,In,PIT,D180,TSP11+0.284m,0.02
358,A,8,19.0,1.63,7.0,21.46,In,PIT,D180,TSP6+0.213m,0.01
359,A,8,20.0,0.9,7.0,21.69,In,PIT,D180,TSP4+0.052m,0.02
360,A,8,21.0,1.24,5.0,16.49,In,PIT,D180,TSP7+0.161m,0.02
361,A,8,22.0,2.03,14.0,38.43,In,PIT,D180,TSP11+0.261m,0.03
362,A,8,24.0,0.61,4.0,14.27,In,PIT,D180,TSP10+0.775m,0.02
363,A,8,25.0,0.97,6.0,17.58,In,PIT,D180,TSP11+0.383m,0.02
364,A,8,26.0,1.03,8.0,24.26,In,PIT,D180,TSP8+0.325m,0.02
365,A,8,29.0,1.03,7.0,21.34,In,PIT,D180,TSP9+0.265m,0.02
366,A,8,30.0,0.87,8.0,24.05,In,PIT,D180,TSP4+0.154m,0.01
